filename	source_url	retrieved_at	bytes	sha256	extracts_to
exchange_act_section13.htm	https://www.law.cornell.edu/uscode/text/15/78m	2026-08-27T19:58:19Z	386511	5ab84288ab697cb8a60819b1dd603daa7301535dfb7ffea1fd65656e7a468d53	exchange_act_section13.txt
rule_13d1_filing.htm	https://www.law.cornell.edu/cfr/text/17/240.13d-1	2026-08-27T19:58:20Z	62375	8bb40bd65f6183a5a080cfa95a65e35e83a5021763fc553efcc89b2a5c8e2a5f	rule_13d1_filing.txt
rule_13d2_amendments.htm	https://www.law.cornell.edu/cfr/text/17/240.13d-2	2026-08-27T19:58:21Z	38263	d3a76154c807b850d50da67c9d8cf2849c5e1d2cf88083273eb7c79b27fe0f33	rule_13d2_amendments.txt
rule_13d3_beneficial_owner.htm	https://www.law.cornell.edu/cfr/text/17/240.13d-3	2026-08-27T19:58:22Z	41092	536fcf3e822dd0e63136cb3be1d2c4b2123bff4531469a994bc691b9170e4cb7	rule_13d3_beneficial_owner.txt
rule_13d5_acquisition_of_securities.htm	https://www.law.cornell.edu/cfr/text/17/240.13d-5	2026-08-27T19:58:23Z	33551	c5648080e1d9a0ec5d9aac6b8a1eb2b123da22a97b1948d96006f81c4b174ce3	rule_13d5_acquisition_of_securities.txt
schedule_13d_items.htm	https://www.law.cornell.edu/cfr/text/17/240.13d-101	2026-08-27T19:58:25Z	79376	43d0b8526ecf674f8e12995f127631b26432016cef7460dd509d2a0fe724167d	schedule_13d_items.txt
schedule_13g_items.htm	https://www.law.cornell.edu/cfr/text/17/240.13d-102	2026-08-27T19:58:26Z	67639	75417c6c887fa58cb2b4c7968692a95806e71ab071deeae7563c77ec0f653e44	schedule_13g_items.txt
rule_13f1_institutional_managers.htm	https://www.law.cornell.edu/cfr/text/17/240.13f-1	2026-08-27T19:58:26Z	35085	009d879d3a5af5eda6179492b146415787526ef2d1493e23c1cc00b567c831b6	rule_13f1_institutional_managers.txt
