filename	adopted	source_url	retrieved_at	raw_bytes	bytes
regulation_fd_100.txt	2000-10-23	https://www.law.cornell.edu/cfr/text/17/243.100	2026-08-27T19:58:32Z	37586	4906
regulation_fd_101.txt	2000-10-23	https://www.law.cornell.edu/cfr/text/17/243.101	2026-08-27T19:58:33Z	37170	4848
regulation_fd_102.txt	2000-10-23	https://www.law.cornell.edu/cfr/text/17/243.102	2026-08-27T19:58:34Z	27503	562
regulation_fd_103.txt	2000-10-23	https://www.law.cornell.edu/cfr/text/17/243.103	2026-08-27T19:58:34Z	30756	1379
form_8k.txt	2003-03-28	https://www.law.cornell.edu/cfr/text/17/249.308	2026-08-27T19:58:35Z	28976	868
rule_13a11_current_reports.txt	2004-08-23	https://www.law.cornell.edu/cfr/text/17/240.13a-11	2026-08-27T19:58:36Z	32359	1839
regulation_g_100.txt	2003-03-28	https://www.law.cornell.edu/cfr/text/17/244.100	2026-08-27T19:58:37Z	35231	4414
regulation_g_101.txt	2003-03-28	https://www.law.cornell.edu/cfr/text/17/244.101	2026-08-27T19:58:38Z	33184	3020
item10_non_gaap.txt	2003-03-28	https://www.law.cornell.edu/cfr/text/17/229.10	2026-08-27T19:58:39Z	68204	24940
