rule_10b18_repurchase_safe_harbour.txt|1982-11-17|https://www.law.cornell.edu/cfr/text/17/240.10b-18
regulation_m_rule101.txt|1997-03-04|https://www.law.cornell.edu/cfr/text/17/242.101
regulation_m_rule102.txt|1997-03-04|https://www.law.cornell.edu/cfr/text/17/242.102
regulation_m_rule104.txt|1997-03-04|https://www.law.cornell.edu/cfr/text/17/242.104
item703_issuer_repurchases.txt|2003-03-28|https://www.law.cornell.edu/cfr/text/17/229.703
buyback_modernisation_form_sr.txt|2023-05-03|https://www.law.cornell.edu/cfr/text/17/240.13a-21
