filename	source_url	retrieved_at	bytes	sha256	extracts_to
rule_10b18_repurchase_safe_harbour.htm	https://www.law.cornell.edu/cfr/text/17/240.10b-18	2026-08-27T19:58:27Z	72860	0d76593c0315fbb35b681a810019e62160e7d140f966c9ebe6be21b9433ecee7	rule_10b18_repurchase_safe_harbour.txt
regulation_m_rule101.htm	https://www.law.cornell.edu/cfr/text/17/242.101	2026-08-27T19:58:28Z	45798	398230e386b80bff5d826e363375df1e460ec64bcba0e438a91b16473cb1704c	regulation_m_rule101.txt
regulation_m_rule102.htm	https://www.law.cornell.edu/cfr/text/17/242.102	2026-08-27T19:58:29Z	47404	e5c6c6edbfece56afd2b7cb7740c626f8064d7f7b36807da347a5d91cefd3474	regulation_m_rule102.txt
regulation_m_rule104.htm	https://www.law.cornell.edu/cfr/text/17/242.104	2026-08-27T19:58:30Z	60468	614eb9dd02a263d374056895504ce527ba2f14fcb691e10e69e2578fa5afdcad	regulation_m_rule104.txt
item703_issuer_repurchases.htm	https://www.law.cornell.edu/cfr/text/17/229.703	2026-08-27T19:58:31Z	34392	7fbc9001b49e23fd954d281fa9f194ea4b5b79971da6b621950267c713c8f4a3	item703_issuer_repurchases.txt
